MODEL=facebook/opt-125m, TASK=SST2, MODE=bitfit-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.8486238532110092
MODEL=facebook/opt-125m, TASK=SST2, MODE=bitfit-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.8463302752293578
MODEL=facebook/opt-125m, TASK=SST2, MODE=adapter-1e-4-28, LR=0.0001, SEED=28, ACC= 0.8497706422018348
MODEL=facebook/opt-125m, TASK=SST2, MODE=adapter-1e-4-210, LR=0.0001, SEED=210, ACC= 0.8646788990825688
MODEL=facebook/opt-125m, TASK=SST2, MODE=adapter-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.8589449541284404
MODEL=facebook/opt-125m, TASK=SST2, MODE=adapter-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.8589449541284404
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-3-28, LR=0.001, SEED=28, ACC= 0.8612385321100917
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-2-28, LR=0.01, SEED=28, ACC= 0.8038990825688074
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-3-210, LR=0.001, SEED=210, ACC= 0.8509174311926605
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-2-210, LR=0.01, SEED=210, ACC= 0.8279816513761468
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-3-8274, LR=0.001, SEED=8274, ACC= 0.8681192660550459
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-2-8274, LR=0.01, SEED=8274, ACC= 0.8371559633027523
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-3-10283, LR=0.001, SEED=10283, ACC= 0.8577981651376146
MODEL=facebook/opt-125m, TASK=SST2, MODE=random_masking_0.999-1e-2-10283, LR=0.01, SEED=10283, ACC= 0.838302752293578
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-5-28, LR=1e-05, SEED=28, ACC= 0.8279816513761468
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-4-28, LR=0.0001, SEED=28, ACC= 0.7947247706422018
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-5-210, LR=1e-05, SEED=210, ACC= 0.8291284403669725
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-4-210, LR=0.0001, SEED=210, ACC= 0.7155963302752294
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-5-8274, LR=1e-05, SEED=8274, ACC= 0.8509174311926605
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.8463302752293578
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-5-10283, LR=1e-05, SEED=10283, ACC= 0.8589449541284404
MODEL=facebook/opt-125m, TASK=SST2, MODE=gradient_masking_0.999-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.8107798165137615


<WSC>
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-6-28, LR=1e-06, SEED=28, ACC= 0.49038461538461536
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-5-28, LR=1e-05, SEED=28, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-6-210, LR=1e-06, SEED=210, ACC= 0.5769230769230769
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-5-210, LR=1e-05, SEED=210, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-6-8274, LR=1e-06, SEED=8274, ACC= 0.5576923076923077
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-5-8274, LR=1e-05, SEED=8274, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-6-10283, LR=1e-06, SEED=10283, ACC= 0.6057692307692307
MODEL=facebook/opt-125m, TASK=WSC, MODE=fft-1e-5-10283, LR=1e-05, SEED=10283, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-5-28, LR=5e-05, SEED=28, ACC= 0.5961538461538461
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-5-28, LR=1e-05, SEED=28, ACC= 0.5961538461538461
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-4-28, LR=0.0005, SEED=28, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-4-28, LR=0.0001, SEED=28, ACC= 0.4326923076923077
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-3-28, LR=0.005, SEED=28, ACC= 0.36538461538461536
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-5-210, LR=5e-05, SEED=210, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-5-210, LR=1e-05, SEED=210, ACC= 0.5961538461538461
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-4-210, LR=0.0005, SEED=210, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-4-210, LR=0.0001, SEED=210, ACC= 0.625
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-3-210, LR=0.005, SEED=210, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-5-8274, LR=5e-05, SEED=8274, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-5-8274, LR=1e-05, SEED=8274, ACC= 0.5288461538461539
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-4-8274, LR=0.0005, SEED=8274, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-3-8274, LR=0.005, SEED=8274, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-5-10283, LR=5e-05, SEED=10283, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-5-10283, LR=1e-05, SEED=10283, ACC= 0.5673076923076923
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-4-10283, LR=0.0005, SEED=10283, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.625
MODEL=facebook/opt-125m, TASK=WSC, MODE=entropy_gradweight_masking_0.999-5e-3-10283, LR=0.005, SEED=10283, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=lora-1e-4-28, LR=0.0001, SEED=28, ACC= 0.49038461538461536
MODEL=facebook/opt-125m, TASK=WSC, MODE=lora-1e-4-210, LR=0.0001, SEED=210, ACC= 0.5769230769230769
MODEL=facebook/opt-125m, TASK=WSC, MODE=lora-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.5096153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=lora-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=bitfit-1e-4-28, LR=0.0001, SEED=28, ACC= 0.5
MODEL=facebook/opt-125m, TASK=WSC, MODE=bitfit-1e-4-210, LR=0.0001, SEED=210, ACC= 0.625
MODEL=facebook/opt-125m, TASK=WSC, MODE=bitfit-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.5288461538461539
MODEL=facebook/opt-125m, TASK=WSC, MODE=bitfit-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=adapter-1e-4-28, LR=0.0001, SEED=28, ACC= 0.5288461538461539
MODEL=facebook/opt-125m, TASK=WSC, MODE=adapter-1e-4-210, LR=0.0001, SEED=210, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=adapter-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.5865384615384616
MODEL=facebook/opt-125m, TASK=WSC, MODE=adapter-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-3-28, LR=0.001, SEED=28, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-2-28, LR=0.01, SEED=28, ACC= 0.5673076923076923
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-3-210, LR=0.001, SEED=210, ACC= 0.5961538461538461
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-2-210, LR=0.01, SEED=210, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-3-8274, LR=0.001, SEED=8274, ACC= 0.625
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-2-8274, LR=0.01, SEED=8274, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-3-10283, LR=0.001, SEED=10283, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=random_masking_0.999-1e-2-10283, LR=0.01, SEED=10283, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-5-28, LR=1e-05, SEED=28, ACC= 0.625
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-4-28, LR=0.0001, SEED=28, ACC= 0.5192307692307693
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-5-210, LR=1e-05, SEED=210, ACC= 0.6057692307692307
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-4-210, LR=0.0001, SEED=210, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-5-8274, LR=1e-05, SEED=8274, ACC= 0.6153846153846154
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.5769230769230769
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-5-10283, LR=1e-05, SEED=10283, ACC= 0.6346153846153846
MODEL=facebook/opt-125m, TASK=WSC, MODE=gradient_masking_0.999-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.6346153846153846


<WIC>
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-6-28, LR=1e-06, SEED=28, ACC= 0.5626959247648903
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-5-28, LR=1e-05, SEED=28, ACC= 0.6065830721003135
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-6-210, LR=1e-06, SEED=210, ACC= 0.5611285266457681
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-5-210, LR=1e-05, SEED=210, ACC= 0.5893416927899686
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-6-8274, LR=1e-06, SEED=8274, ACC= 0.5783699059561128
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-5-8274, LR=1e-05, SEED=8274, ACC= 0.5391849529780565
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-6-10283, LR=1e-06, SEED=10283, ACC= 0.5689655172413793
MODEL=facebook/opt-125m, TASK=WIC, MODE=fft-1e-5-10283, LR=1e-05, SEED=10283, ACC= 0.5658307210031348
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-5-28, LR=5e-05, SEED=28, ACC= 0.6018808777429467
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-5-28, LR=1e-05, SEED=28, ACC= 0.5924764890282131
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-4-28, LR=0.0005, SEED=28, ACC= 0.5517241379310345
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-4-28, LR=0.0001, SEED=28, ACC= 0.6504702194357367
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-3-28, LR=0.005, SEED=28, ACC= 0.5
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-5-210, LR=5e-05, SEED=210, ACC= 0.6332288401253918
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-5-210, LR=1e-05, SEED=210, ACC= 0.5721003134796239
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-4-210, LR=0.0005, SEED=210, ACC= 0.5517241379310345
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-4-210, LR=0.0001, SEED=210, ACC= 0.6238244514106583
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-3-210, LR=0.005, SEED=210, ACC= 0.5
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-5-8274, LR=5e-05, SEED=8274, ACC= 0.6191222570532915
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-5-8274, LR=1e-05, SEED=8274, ACC= 0.5564263322884012
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-4-8274, LR=0.0005, SEED=8274, ACC= 0.5266457680250783
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-4-8274, LR=0.0001, SEED=8274, ACC= 0.5956112852664577
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-3-8274, LR=0.005, SEED=8274, ACC= 0.5
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-5-10283, LR=5e-05, SEED=10283, ACC= 0.5579937304075235
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-5-10283, LR=1e-05, SEED=10283, ACC= 0.5783699059561128
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-4-10283, LR=0.0005, SEED=10283, ACC= 0.5297805642633229
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-1e-4-10283, LR=0.0001, SEED=10283, ACC= 0.5924764890282131
MODEL=facebook/opt-125m, TASK=WIC, MODE=entropy_gradweight_masking_0.999-5e-3-10283, LR=0.005, SEED=10283, ACC= 0.5
MODEL=facebook/opt-125m, TASK=WIC, MODE=lora-1e-5-28, LR=1e-05, SEED=28, ACC= 0.5721003134796239
MODEL=facebook/opt-125m, TASK=WIC, MODE=lora-1e-4-28, LR=0.0001, SEED=28, ACC= 0.609717868338558
MODEL=facebook/opt-125m, TASK=WIC, MODE=lora-1e-5-210, LR=1e-05, SEED=210, ACC= 0.5517241379310345
MODEL=facebook/opt-125m, TASK=WIC, MODE=lora-1e-4-210, LR=0.0001, SEED=210, ACC= 0.5846394984326019
MODEL=facebook/opt-125m, TASK=WIC, MODE=lora-1e-5-8274, LR=1e-05, SEED=8274, ACC= 0.554858934169279
